trip_id,start_time,end_time,start_station,end_station,user_type,distance_km,bike_type,temperature_c,rain_mm,trip_duration_min,day,day_type,month
3893,2024-05-10 09:00:00,2024-05-10 09:22:36,Docklands,St Kilda,Casual,6.75,Electric,7.3,3.6,22.6,Friday,Weekday,5
3894,2024-08-14 23:00:00,2024-08-14 23:23:06,Southbank,CBD Central,Casual,7.88,Standard,12.9,0.6,23.1,Wednesday,Weekday,8
3895,2024-09-12 09:00:00,2024-09-12 09:08:00,Docklands,CBD Central,Casual,2.03,Electric,17.4,3.3,8.0,Thursday,Weekday,9
3896,2024-08-31 18:00:00,2024-08-31 18:02:30,Fitzroy,CBD Central,Subscriber,0.84,Standard,5.8,5.4,2.5,Saturday,Weekend,8
3897,2024-06-24 04:00:00,2024-06-24 04:16:54,CBD Central,CBD Central,Subscriber,6.88,Standard,22.3,1.8,16.9,Monday,Weekday,6
3898,2024-11-06 06:00:00,2024-11-06 06:10:54,Docklands,Fitzroy,Subscriber,1.88,Electric,23.0,0.1,10.9,Wednesday,Weekday,11
3899,2024-12-20 23:00:00,2024-12-20 23:12:54,Fitzroy,CBD Central,Subscriber,2.67,Electric,15.7,1.3,12.9,Friday,Weekday,12
3900,2024-01-14 02:00:00,2024-01-14 02:14:48,Southbank,Docklands,Subscriber,5.84,Standard,11.0,1.5,14.8,Sunday,Weekend,1
3901,2024-02-17 06:00:00,2024-02-17 06:03:00,Carlton,Richmond,Subscriber,0.56,Electric,23.5,5.5,3.0,Saturday,Weekend,2
3902,2024-07-22 04:00:00,2024-07-22 04:04:24,Richmond,CBD Central,Subscriber,1.57,Electric,12.5,1.1,4.4,Monday,Weekday,7
3903,2024-12-03 14:00:00,2024-12-03 14:02:42,St Kilda,Carlton,Casual,0.87,Electric,8.3,1.9,2.7,Tuesday,Weekday,12
3904,2024-12-13 19:00:00,2024-12-13 19:11:24,Southbank,Richmond,Casual,2.04,Standard,17.6,0.3,11.4,Friday,Weekday,12
3905,2024-08-21 00:00:00,2024-08-21 00:34:36,CBD Central,CBD Central,Subscriber,5.78,Standard,18.2,5.7,34.6,Wednesday,Weekday,8
3906,2024-03-12 20:00:00,2024-03-12 20:32:54,St Kilda,Richmond,Subscriber,9.62,Standard,19.9,4.6,32.9,Tuesday,Weekday,3
3907,2024-05-19 07:00:00,2024-05-19 07:20:06,Richmond,Southbank,Subscriber,3.93,Standard,22.6,2.4,20.1,Sunday,Weekend,5
3908,2024-02-06 22:00:00,2024-02-06 22:15:00,Southbank,Docklands,Subscriber,5.79,Electric,23.3,3.2,15.0,Tuesday,Weekday,2
3909,2024-01-31 01:00:00,2024-01-31 01:02:06,Southbank,Docklands,Subscriber,0.6,Electric,10.4,2.4,2.1,Wednesday,Weekday,1
3910,2024-11-15 22:00:00,2024-11-15 22:17:24,Southbank,Richmond,Subscriber,3.92,Standard,5.8,0.1,17.4,Friday,Weekday,11
3911,2024-05-19 21:00:00,2024-05-19 21:14:42,Southbank,St Kilda,Casual,3.06,Electric,20.8,0.5,14.7,Sunday,Weekend,5
3912,2024-02-06 06:00:00,2024-02-06 06:14:06,St Kilda,Fitzroy,Casual,5.3,Standard,18.3,2.6,14.1,Tuesday,Weekday,2
3913,2024-10-08 07:00:00,2024-10-08 07:16:42,CBD Central,Carlton,Subscriber,5.78,Standard,15.3,2.8,16.7,Tuesday,Weekday,10
3914,2024-01-21 17:00:00,2024-01-21 17:02:18,Richmond,Richmond,Casual,0.79,Electric,17.1,1.2,2.3,Sunday,Weekend,1
3915,2024-03-14 04:00:00,2024-03-14 04:12:42,Fitzroy,Docklands,Casual,2.39,Electric,13.0,2.1,12.7,Thursday,Weekday,3
3916,2024-02-16 13:00:00,2024-02-16 13:21:42,Docklands,Southbank,Casual,7.0,Electric,28.4,0.7,21.7,Friday,Weekday,2
3917,2024-04-27 20:00:00,2024-04-27 20:09:30,Carlton,CBD Central,Subscriber,3.66,Electric,5.9,0.9,9.5,Saturday,Weekend,4
3918,2024-03-09 15:00:00,2024-03-09 15:01:12,Richmond,Docklands,Subscriber,0.43,Standard,20.5,1.6,1.2,Saturday,Weekend,3
3919,2024-10-18 08:00:00,2024-10-18 08:10:42,Docklands,Southbank,Casual,2.09,Electric,10.3,4.0,10.7,Friday,Weekday,10
3920,2024-10-09 03:00:00,2024-10-09 03:01:18,Docklands,CBD Central,Subscriber,0.54,Electric,14.0,0.0,1.3,Wednesday,Weekday,10
3921,2024-01-06 22:00:00,2024-01-06 22:36:42,Carlton,Fitzroy,Casual,6.76,Electric,15.4,1.4,36.7,Saturday,Weekend,1
3922,2024-04-25 01:00:00,2024-04-25 01:14:42,Richmond,Docklands,Casual,4.5,Electric,12.1,1.7,14.7,Thursday,Weekday,4
3923,2024-05-23 03:00:00,2024-05-23 03:06:54,St Kilda,Docklands,Casual,2.78,Standard,16.6,1.3,6.9,Thursday,Weekday,5
3924,2024-10-02 22:00:00,2024-10-02 22:06:42,CBD Central,Richmond,Subscriber,2.5,Electric,2.2,2.1,6.7,Wednesday,Weekday,10
3925,2024-10-21 13:00:00,2024-10-21 13:22:00,Carlton,Richmond,Subscriber,7.41,Standard,8.8,1.5,22.0,Monday,Weekday,10
3926,2024-07-07 00:00:00,2024-07-07 00:07:18,CBD Central,Southbank,Casual,2.77,Electric,6.9,2.0,7.3,Sunday,Weekend,7
3927,2024-03-18 00:00:00,2024-03-18 00:15:00,St Kilda,St Kilda,Casual,5.01,Electric,10.7,4.1,15.0,Monday,Weekday,3
3928,2024-04-22 08:00:00,2024-04-22 08:15:06,Docklands,Richmond,Subscriber,2.72,Standard,13.2,2.3,15.1,Monday,Weekday,4
3929,2024-03-12 13:00:00,2024-03-12 13:34:06,CBD Central,Carlton,Casual,8.67,Electric,18.0,1.1,34.1,Tuesday,Weekday,3
3930,2024-05-08 00:00:00,2024-05-08 00:26:18,St Kilda,Fitzroy,Casual,7.2,Standard,14.1,0.5,26.3,Wednesday,Weekday,5
3931,2024-04-26 02:00:00,2024-04-26 02:04:30,St Kilda,Carlton,Subscriber,1.37,Standard,12.8,0.8,4.5,Friday,Weekday,4
3932,2024-06-06 23:00:00,2024-06-06 23:17:00,Fitzroy,Docklands,Casual,3.82,Electric,14.9,3.2,17.0,Thursday,Weekday,6
3933,2024-06-10 07:00:00,2024-06-10 07:17:06,Carlton,Carlton,Subscriber,6.63,Standard,13.8,1.2,17.1,Monday,Weekday,6
3934,2024-03-16 06:00:00,2024-03-16 06:52:48,Fitzroy,CBD Central,Subscriber,11.81,Standard,15.8,0.2,52.8,Saturday,Weekend,3
3935,2024-03-03 16:00:00,2024-03-03 16:02:30,Docklands,Fitzroy,Subscriber,0.84,Electric,16.0,1.3,2.5,Sunday,Weekend,3
3936,2024-05-17 20:00:00,2024-05-17 20:06:24,Carlton,Carlton,Casual,2.47,Electric,13.3,1.7,6.4,Friday,Weekday,5
3937,2024-10-23 13:00:00,2024-10-23 13:04:06,Docklands,CBD Central,Casual,1.45,Electric,8.5,0.4,4.1,Wednesday,Weekday,10
3938,2024-07-29 08:00:00,2024-07-29 08:11:06,Fitzroy,Southbank,Subscriber,2.22,Electric,17.7,0.9,11.1,Monday,Weekday,7
3939,2024-12-10 07:00:00,2024-12-10 07:10:48,Richmond,Carlton,Casual,4.37,Electric,23.0,3.4,10.8,Tuesday,Weekday,12
3940,2024-03-11 10:00:00,2024-03-11 10:08:06,St Kilda,Fitzroy,Casual,1.54,Electric,11.6,1.0,8.1,Monday,Weekday,3
3941,2024-05-17 15:00:00,2024-05-17 15:24:06,Docklands,CBD Central,Casual,5.22,Electric,17.3,1.1,24.1,Friday,Weekday,5
3942,2024-05-09 17:00:00,2024-05-09 17:11:18,Carlton,Carlton,Subscriber,2.28,Standard,15.3,3.9,11.3,Thursday,Weekday,5
3943,2024-11-23 02:00:00,2024-11-23 02:11:18,Carlton,Southbank,Subscriber,3.77,Electric,21.5,0.4,11.3,Saturday,Weekend,11
3944,2024-09-24 08:00:00,2024-09-24 08:08:06,Docklands,Carlton,Subscriber,2.98,Standard,12.8,3.0,8.1,Tuesday,Weekday,9
3945,2024-03-03 16:00:00,2024-03-03 16:11:06,Carlton,CBD Central,Casual,2.5,Standard,16.7,2.3,11.1,Sunday,Weekend,3
3946,2024-06-12 12:00:00,2024-06-12 12:05:12,St Kilda,Carlton,Subscriber,2.15,Electric,17.3,0.1,5.2,Wednesday,Weekday,6
3947,2024-12-24 23:00:00,2024-12-24 23:21:48,Richmond,Fitzroy,Casual,4.39,Electric,19.5,2.2,21.8,Tuesday,Weekday,12
3948,2024-07-05 21:00:00,2024-07-05 21:07:00,St Kilda,Docklands,Casual,1.72,Electric,11.4,4.9,7.0,Friday,Weekday,7
3949,2024-12-03 12:00:00,2024-12-03 12:10:30,Carlton,CBD Central,Casual,3.03,Standard,19.8,1.6,10.5,Tuesday,Weekday,12
3950,2024-12-27 20:00:00,2024-12-27 20:14:30,Docklands,CBD Central,Casual,5.34,Electric,14.8,0.8,14.5,Friday,Weekday,12
3951,2024-01-08 23:00:00,2024-01-08 23:15:54,Fitzroy,CBD Central,Subscriber,4.14,Standard,21.1,2.3,15.9,Monday,Weekday,1
3952,2024-12-28 02:00:00,2024-12-28 02:13:18,Carlton,CBD Central,Casual,2.82,Standard,15.6,2.5,13.3,Saturday,Weekend,12
3953,2024-07-23 21:00:00,2024-07-23 21:01:54,Carlton,Carlton,Subscriber,0.55,Electric,25.5,0.8,1.9,Tuesday,Weekday,7
3954,2024-08-30 23:00:00,2024-08-30 23:26:12,Carlton,Fitzroy,Casual,7.49,Standard,8.3,4.3,26.2,Friday,Weekday,8
3955,2024-06-29 02:00:00,2024-06-29 02:12:18,Carlton,Southbank,Casual,2.1,Standard,21.3,0.3,12.3,Saturday,Weekend,6
3956,2024-10-18 15:00:00,2024-10-18 15:45:06,Docklands,Fitzroy,Casual,7.76,Electric,19.9,1.1,45.1,Friday,Weekday,10
3957,2024-10-30 10:00:00,2024-10-30 10:12:06,Fitzroy,CBD Central,Casual,2.86,Electric,20.8,1.5,12.1,Wednesday,Weekday,10
3958,2024-03-19 02:00:00,2024-03-19 02:12:24,Fitzroy,St Kilda,Subscriber,4.36,Standard,24.3,3.9,12.4,Tuesday,Weekday,3
3959,2024-07-17 11:00:00,2024-07-17 11:37:54,CBD Central,Carlton,Subscriber,9.78,Electric,7.2,2.5,37.9,Wednesday,Weekday,7
3960,2024-12-18 16:00:00,2024-12-18 16:30:48,Carlton,St Kilda,Casual,6.76,Standard,31.0,0.5,30.8,Wednesday,Weekday,12
3961,2024-02-13 19:00:00,2024-02-13 19:13:36,Carlton,Carlton,Subscriber,2.66,Electric,21.1,2.0,13.6,Tuesday,Weekday,2
3962,2024-11-10 02:00:00,2024-11-10 02:18:12,CBD Central,CBD Central,Subscriber,4.31,Standard,29.6,1.5,18.2,Sunday,Weekend,11
3963,2024-11-04 19:00:00,2024-11-04 19:13:06,Fitzroy,Carlton,Subscriber,3.75,Electric,29.2,2.5,13.1,Monday,Weekday,11
3964,2024-09-20 08:00:00,2024-09-20 08:27:06,Southbank,CBD Central,Subscriber,5.14,Electric,20.6,2.7,27.1,Friday,Weekday,9
3965,2024-03-28 17:00:00,2024-03-28 17:37:06,St Kilda,Fitzroy,Subscriber,6.32,Electric,19.5,4.1,37.1,Thursday,Weekday,3
3966,2024-01-13 19:00:00,2024-01-13 19:03:06,Southbank,Richmond,Casual,0.62,Standard,22.5,1.2,3.1,Saturday,Weekend,1
3967,2024-11-18 09:00:00,2024-11-18 09:34:30,Fitzroy,Docklands,Subscriber,12.1,Electric,4.3,2.1,34.5,Monday,Weekday,11
3968,2024-05-19 23:00:00,2024-05-19 23:10:00,Richmond,Carlton,Subscriber,2.82,Standard,17.5,1.2,10.0,Sunday,Weekend,5
3969,2024-05-12 08:00:00,2024-05-12 08:25:24,Carlton,CBD Central,Casual,7.05,Standard,23.8,1.5,25.4,Sunday,Weekend,5
3970,2024-02-22 03:00:00,2024-02-22 03:29:30,Southbank,St Kilda,Subscriber,5.07,Standard,27.2,1.0,29.5,Thursday,Weekday,2
3971,2024-08-11 14:00:00,2024-08-11 14:35:30,Docklands,CBD Central,Subscriber,12.24,Electric,16.1,2.9,35.5,Sunday,Weekend,8
3972,2024-03-04 05:00:00,2024-03-04 05:19:18,Docklands,St Kilda,Casual,4.2,Standard,20.2,3.6,19.3,Monday,Weekday,3
3973,2024-09-16 10:00:00,2024-09-16 10:28:36,CBD Central,Carlton,Casual,5.41,Electric,21.4,1.6,28.6,Monday,Weekday,9
3974,2024-08-09 01:00:00,2024-08-09 01:02:36,Fitzroy,Southbank,Subscriber,0.99,Standard,17.5,1.0,2.6,Friday,Weekday,8
3975,2024-09-01 13:00:00,2024-09-01 13:13:54,Fitzroy,St Kilda,Casual,4.01,Electric,12.4,2.6,13.9,Sunday,Weekend,9
3976,2024-11-30 23:00:00,2024-11-30 23:20:36,Southbank,CBD Central,Casual,7.28,Standard,14.0,2.1,20.6,Saturday,Weekend,11
3977,2024-07-22 19:00:00,2024-07-22 19:12:54,Carlton,Carlton,Subscriber,4.81,Standard,11.7,2.8,12.9,Monday,Weekday,7
3978,2024-07-27 00:00:00,2024-07-27 00:03:06,Fitzroy,CBD Central,Subscriber,1.27,Standard,8.9,0.1,3.1,Saturday,Weekend,7
3979,2024-03-22 17:00:00,2024-03-22 17:24:18,Southbank,Southbank,Casual,7.83,Electric,17.0,7.5,24.3,Friday,Weekday,3
3980,2024-04-29 07:00:00,2024-04-29 08:21:36,Southbank,Docklands,Subscriber,15.0,Standard,31.3,2.0,81.6,Monday,Weekday,4
3981,2024-10-02 03:00:00,2024-10-02 03:09:06,St Kilda,Richmond,Subscriber,2.8,Electric,19.5,1.7,9.1,Wednesday,Weekday,10
3982,2024-07-09 07:00:00,2024-07-09 07:15:24,St Kilda,Richmond,Casual,4.54,Standard,16.3,2.9,15.4,Tuesday,Weekday,7
3983,2024-09-28 09:00:00,2024-09-28 09:19:48,Fitzroy,Southbank,Subscriber,3.58,Electric,20.2,3.2,19.8,Saturday,Weekend,9
3984,2024-06-15 21:00:00,2024-06-15 21:03:36,Southbank,Fitzroy,Subscriber,0.87,Standard,13.0,1.5,3.6,Saturday,Weekend,6
3985,2024-01-08 15:00:00,2024-01-08 15:27:18,CBD Central,Carlton,Subscriber,7.37,Standard,8.0,2.7,27.3,Monday,Weekday,1
3986,2024-11-19 03:00:00,2024-11-19 03:13:24,CBD Central,Southbank,Casual,2.77,Electric,13.9,3.3,13.4,Tuesday,Weekday,11
3987,2024-05-19 22:00:00,2024-05-19 22:20:42,St Kilda,Docklands,Subscriber,3.5,Standard,11.2,1.7,20.7,Sunday,Weekend,5
3988,2024-10-02 15:00:00,2024-10-02 15:15:54,Fitzroy,CBD Central,Subscriber,5.65,Electric,6.9,2.0,15.9,Wednesday,Weekday,10
3989,2024-10-10 05:00:00,2024-10-10 05:04:48,Carlton,Carlton,Subscriber,1.82,Standard,14.7,2.8,4.8,Thursday,Weekday,10
3990,2024-12-29 16:00:00,2024-12-29 16:06:42,Richmond,St Kilda,Subscriber,1.49,Electric,20.9,1.5,6.7,Sunday,Weekend,12
3991,2024-11-15 22:00:00,2024-11-15 22:30:12,CBD Central,Southbank,Casual,5.06,Electric,20.4,4.2,30.2,Friday,Weekday,11
3992,2024-08-25 10:00:00,2024-08-25 10:22:48,CBD Central,Docklands,Casual,8.86,Standard,19.6,3.5,22.8,Sunday,Weekend,8
3993,2024-02-23 01:00:00,2024-02-23 01:08:00,St Kilda,Southbank,Subscriber,1.61,Electric,28.0,0.9,8.0,Friday,Weekday,2
3994,2024-10-04 05:00:00,2024-10-04 05:13:42,St Kilda,Fitzroy,Casual,3.66,Standard,14.7,0.1,13.7,Friday,Weekday,10
3995,2024-02-15 16:00:00,2024-02-15 16:22:48,Fitzroy,Richmond,Casual,5.88,Electric,20.6,3.0,22.8,Thursday,Weekday,2
3996,2024-11-29 10:00:00,2024-11-29 10:48:54,St Kilda,Richmond,Casual,10.16,Electric,15.7,1.7,48.9,Friday,Weekday,11
3997,2024-06-25 23:00:00,2024-06-25 23:09:00,Docklands,Carlton,Subscriber,2.84,Electric,26.5,0.3,9.0,Tuesday,Weekday,6
3998,2024-08-09 10:00:00,2024-08-09 10:06:42,Richmond,CBD Central,Subscriber,2.65,Standard,13.1,0.5,6.7,Friday,Weekday,8
3999,2024-05-19 18:00:00,2024-05-19 18:10:36,Southbank,Docklands,Casual,3.13,Electric,22.5,2.8,10.6,Sunday,Weekend,5
4000,2024-01-12 06:00:00,2024-01-12 06:11:12,CBD Central,Southbank,Subscriber,4.6,Standard,19.5,0.6,11.2,Friday,Weekday,1
4001,2024-02-19 10:00:00,2024-02-19 10:21:30,Docklands,Carlton,Subscriber,4.61,Electric,25.3,4.4,21.5,Monday,Weekday,2
4002,2024-09-19 17:00:00,2024-09-19 17:05:30,Carlton,Southbank,Subscriber,2.07,Electric,18.1,0.5,5.5,Thursday,Weekday,9
4003,2024-04-09 22:00:00,2024-04-09 22:17:24,Docklands,Carlton,Casual,4.02,Standard,16.6,0.5,17.4,Tuesday,Weekday,4
4004,2024-10-18 11:00:00,2024-10-18 11:16:24,Fitzroy,Richmond,Subscriber,3.75,Electric,15.9,0.4,16.4,Friday,Weekday,10
4005,2024-10-31 03:00:00,2024-10-31 03:05:54,Carlton,Fitzroy,Subscriber,1.16,Electric,17.1,0.9,5.9,Thursday,Weekday,10
4006,2024-06-23 06:00:00,2024-06-23 06:08:18,Carlton,Southbank,Subscriber,3.17,Electric,6.8,0.1,8.3,Sunday,Weekend,6
4007,2024-04-02 22:00:00,2024-04-02 22:12:00,St Kilda,Fitzroy,Casual,4.16,Standard,14.9,0.5,12.0,Tuesday,Weekday,4
4008,2024-09-28 07:00:00,2024-09-28 07:18:30,Docklands,St Kilda,Subscriber,4.67,Standard,14.5,0.7,18.5,Saturday,Weekend,9
4009,2024-01-06 08:00:00,2024-01-06 08:24:30,Fitzroy,St Kilda,Subscriber,6.23,Standard,11.2,2.8,24.5,Saturday,Weekend,1
4010,2024-06-02 00:00:00,2024-06-02 00:07:30,CBD Central,Richmond,Subscriber,2.84,Standard,14.6,0.9,7.5,Sunday,Weekend,6
4011,2024-07-17 13:00:00,2024-07-17 13:11:06,Richmond,Docklands,Subscriber,4.44,Standard,12.6,1.9,11.1,Wednesday,Weekday,7
4012,2024-06-14 10:00:00,2024-06-14 10:04:54,St Kilda,Fitzroy,Subscriber,1.55,Electric,14.9,0.1,4.9,Friday,Weekday,6
4013,2024-11-10 09:00:00,2024-11-10 09:17:30,Docklands,Carlton,Subscriber,4.69,Electric,21.7,3.6,17.5,Sunday,Weekend,11
4014,2024-08-19 08:00:00,2024-08-19 08:43:42,CBD Central,Docklands,Casual,7.87,Standard,21.8,1.0,43.7,Monday,Weekday,8
4015,2024-01-27 03:00:00,2024-01-27 03:14:48,Docklands,Southbank,Subscriber,2.93,Electric,27.5,2.7,14.8,Saturday,Weekend,1
4016,2024-10-01 13:00:00,2024-10-01 13:09:48,St Kilda,Southbank,Casual,1.99,Electric,19.8,0.8,9.8,Tuesday,Weekday,10
4017,2024-03-26 04:00:00,2024-03-26 04:16:12,CBD Central,Carlton,Subscriber,3.81,Standard,8.9,3.3,16.2,Tuesday,Weekday,3
4018,2024-04-07 13:00:00,2024-04-07 13:14:42,St Kilda,CBD Central,Subscriber,3.39,Standard,16.0,3.2,14.7,Sunday,Weekend,4
4019,2024-09-02 04:00:00,2024-09-02 04:19:54,Docklands,CBD Central,Subscriber,6.02,Electric,14.2,1.7,19.9,Monday,Weekday,9
4020,2024-12-07 01:00:00,2024-12-07 01:12:24,Carlton,Southbank,Subscriber,4.98,Standard,12.1,4.6,12.4,Saturday,Weekend,12
4021,2024-01-11 09:00:00,2024-01-11 09:16:12,Richmond,Richmond,Subscriber,6.19,Electric,24.4,1.4,16.2,Thursday,Weekday,1
4022,2024-05-01 21:00:00,2024-05-01 21:07:36,Southbank,Richmond,Subscriber,2.23,Standard,20.7,3.0,7.6,Wednesday,Weekday,5
4023,2024-07-29 03:00:00,2024-07-29 03:24:54,Richmond,Carlton,Casual,4.25,Standard,18.4,2.3,24.9,Monday,Weekday,7
4024,2024-02-10 14:00:00,2024-02-10 14:08:54,Carlton,CBD Central,Subscriber,1.63,Standard,9.1,1.4,8.9,Saturday,Weekend,2
4025,2024-10-26 16:00:00,2024-10-26 16:03:06,St Kilda,Fitzroy,Subscriber,1.19,Standard,17.5,2.2,3.1,Saturday,Weekend,10
4026,2024-04-21 08:00:00,2024-04-21 08:03:18,Richmond,Southbank,Subscriber,0.79,Standard,32.0,2.2,3.3,Sunday,Weekend,4
4027,2024-10-30 07:00:00,2024-10-30 07:11:48,St Kilda,St Kilda,Subscriber,2.9,Standard,13.0,1.3,11.8,Wednesday,Weekday,10
4028,2024-11-09 19:00:00,2024-11-09 19:06:54,St Kilda,Fitzroy,Subscriber,1.39,Standard,16.7,3.8,6.9,Saturday,Weekend,11
4029,2024-12-26 22:00:00,2024-12-26 22:03:06,CBD Central,Carlton,Subscriber,0.69,Electric,26.3,3.5,3.1,Thursday,Weekday,12
4030,2024-03-23 19:00:00,2024-03-23 19:12:42,Fitzroy,St Kilda,Subscriber,2.91,Standard,15.4,3.1,12.7,Saturday,Weekend,3
4031,2024-01-04 18:00:00,2024-01-04 18:26:42,St Kilda,Fitzroy,Subscriber,7.21,Electric,15.2,4.3,26.7,Thursday,Weekday,1
4032,2024-12-29 09:00:00,2024-12-29 09:11:36,Richmond,CBD Central,Subscriber,3.74,Standard,16.6,0.1,11.6,Sunday,Weekend,12
4033,2024-06-18 03:00:00,2024-06-18 03:21:06,Richmond,Richmond,Subscriber,5.38,Standard,20.1,0.5,21.1,Tuesday,Weekday,6
4034,2024-04-25 13:00:00,2024-04-25 13:03:06,Richmond,CBD Central,Subscriber,0.86,Standard,12.4,0.2,3.1,Thursday,Weekday,4
4035,2024-12-15 07:00:00,2024-12-15 07:33:12,Carlton,St Kilda,Subscriber,7.05,Electric,23.5,0.5,33.2,Sunday,Weekend,12
4036,2024-11-04 17:00:00,2024-11-04 17:15:00,Southbank,Docklands,Subscriber,2.72,Electric,15.6,0.5,15.0,Monday,Weekday,11
4037,2024-07-04 00:00:00,2024-07-04 00:05:54,St Kilda,Richmond,Subscriber,1.5,Standard,19.2,1.2,5.9,Thursday,Weekday,7
4038,2024-11-02 03:00:00,2024-11-02 03:39:24,St Kilda,Southbank,Subscriber,7.18,Standard,15.5,0.7,39.4,Saturday,Weekend,11
4039,2024-02-12 00:00:00,2024-02-12 00:32:42,St Kilda,St Kilda,Subscriber,7.89,Electric,10.0,0.7,32.7,Monday,Weekday,2
4040,2024-06-06 15:00:00,2024-06-06 15:11:24,CBD Central,Carlton,Subscriber,4.28,Electric,4.8,3.1,11.4,Thursday,Weekday,6
4041,2024-10-03 22:00:00,2024-10-03 22:23:06,St Kilda,Southbank,Subscriber,5.97,Standard,19.4,0.3,23.1,Thursday,Weekday,10
4042,2024-06-28 02:00:00,2024-06-28 02:12:30,Carlton,Fitzroy,Subscriber,2.68,Electric,7.1,4.6,12.5,Friday,Weekday,6
4043,2024-07-13 12:00:00,2024-07-13 12:08:06,Docklands,Richmond,Subscriber,3.19,Electric,22.6,3.1,8.1,Saturday,Weekend,7
4044,2024-06-27 15:00:00,2024-06-27 15:11:42,Fitzroy,Carlton,Subscriber,3.81,Standard,18.8,0.9,11.7,Thursday,Weekday,6
4045,2024-03-26 12:00:00,2024-03-26 12:06:06,Richmond,Carlton,Casual,2.54,Electric,30.1,1.5,6.1,Tuesday,Weekday,3
4046,2024-09-07 09:00:00,2024-09-07 09:17:00,St Kilda,CBD Central,Casual,4.12,Electric,14.5,1.3,17.0,Saturday,Weekend,9
4047,2024-03-12 12:00:00,2024-03-12 12:13:30,CBD Central,Fitzroy,Subscriber,2.92,Electric,28.4,4.0,13.5,Tuesday,Weekday,3
4048,2024-01-13 22:00:00,2024-01-13 22:16:12,Carlton,CBD Central,Casual,3.9,Electric,16.3,1.5,16.2,Saturday,Weekend,1
4049,2024-07-08 02:00:00,2024-07-08 02:13:54,St Kilda,CBD Central,Subscriber,5.13,Electric,23.6,1.4,13.9,Monday,Weekday,7
4050,2024-02-22 12:00:00,2024-02-22 12:32:24,CBD Central,Richmond,Subscriber,6.63,Standard,21.3,1.9,32.4,Thursday,Weekday,2
4051,2024-06-12 20:00:00,2024-06-12 20:11:42,Docklands,Docklands,Casual,2.65,Standard,7.0,1.2,11.7,Wednesday,Weekday,6
4052,2024-01-25 08:00:00,2024-01-25 08:18:42,Southbank,CBD Central,Casual,6.39,Electric,37.2,0.2,18.7,Thursday,Weekday,1
4053,2024-11-13 08:00:00,2024-11-13 08:19:18,St Kilda,Southbank,Casual,6.79,Standard,27.7,1.3,19.3,Wednesday,Weekday,11
4054,2024-12-22 07:00:00,2024-12-22 07:14:42,Carlton,Carlton,Subscriber,5.98,Electric,20.4,4.0,14.7,Sunday,Weekend,12
4055,2024-04-29 10:00:00,2024-04-29 10:13:24,CBD Central,Richmond,Subscriber,5.52,Standard,26.0,0.4,13.4,Monday,Weekday,4
4056,2024-09-02 18:00:00,2024-09-02 18:10:48,CBD Central,CBD Central,Subscriber,3.58,Standard,19.6,4.3,10.8,Monday,Weekday,9
4057,2024-03-24 19:00:00,2024-03-24 19:15:42,St Kilda,St Kilda,Subscriber,4.03,Electric,23.3,0.6,15.7,Sunday,Weekend,3
4058,2024-09-17 11:00:00,2024-09-17 11:14:24,CBD Central,Southbank,Subscriber,4.03,Electric,18.9,1.9,14.4,Tuesday,Weekday,9
4059,2024-07-24 19:00:00,2024-07-24 19:03:06,Southbank,Fitzroy,Casual,0.85,Electric,11.8,5.4,3.1,Wednesday,Weekday,7
4060,2024-06-15 22:00:00,2024-06-15 22:14:12,CBD Central,Carlton,Subscriber,3.75,Electric,17.4,2.6,14.2,Saturday,Weekend,6
4061,2024-03-08 17:00:00,2024-03-08 17:18:18,Richmond,Richmond,Subscriber,4.59,Electric,14.9,2.2,18.3,Friday,Weekday,3
4062,2024-02-07 02:00:00,2024-02-07 02:14:30,Fitzroy,St Kilda,Subscriber,3.02,Electric,21.8,2.8,14.5,Wednesday,Weekday,2
4063,2024-09-10 06:00:00,2024-09-10 06:51:12,Richmond,Richmond,Subscriber,13.22,Standard,11.7,3.5,51.2,Tuesday,Weekday,9
4064,2024-10-20 04:00:00,2024-10-20 04:15:06,Fitzroy,Richmond,Subscriber,6.16,Electric,18.9,0.2,15.1,Sunday,Weekend,10
4065,2024-06-14 01:00:00,2024-06-14 01:09:42,CBD Central,St Kilda,Casual,3.74,Electric,9.5,2.5,9.7,Friday,Weekday,6
4066,2024-04-14 08:00:00,2024-04-14 08:16:48,St Kilda,Fitzroy,Subscriber,5.38,Standard,22.6,2.0,16.8,Sunday,Weekend,4
4067,2024-06-07 14:00:00,2024-06-07 14:48:24,Fitzroy,St Kilda,Subscriber,10.41,Standard,10.7,2.8,48.4,Friday,Weekday,6
4068,2024-09-11 04:00:00,2024-09-11 04:01:12,Carlton,Southbank,Casual,0.48,Electric,21.6,2.0,1.2,Wednesday,Weekday,9
4069,2024-03-12 15:00:00,2024-03-12 15:13:12,Fitzroy,Richmond,Casual,3.22,Standard,18.7,0.5,13.2,Tuesday,Weekday,3
4070,2024-10-05 14:00:00,2024-10-05 14:16:54,Richmond,Fitzroy,Casual,5.11,Standard,24.3,1.7,16.9,Saturday,Weekend,10
4071,2024-03-07 03:00:00,2024-03-07 03:07:18,CBD Central,Richmond,Casual,2.87,Standard,17.1,3.5,7.3,Thursday,Weekday,3
4072,2024-10-18 16:00:00,2024-10-18 16:36:48,St Kilda,St Kilda,Subscriber,9.2,Standard,22.9,0.4,36.8,Friday,Weekday,10
